PID,Face_Condition,Block,Trial,Face_image,Target_item,Target_type,Target_colour,Congruency,Attempt,Response,Correct,RT,Rating_score
2816564,Schematic,6,17,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,678,4
2816567,Schematic,6,36,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,742.9000001,6
2816569,Photo,6,31,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,751.45,8
2816570,Schematic,6,41,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,863.55,5
2816571,Schematic,6,45,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,644.7149999,6
2816572,Photo,6,51,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,609,
2816573,Photo,6,20,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,1193.065,7
2816575,Schematic,6,12,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,644.385,1
2816580,Photo,6,22,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,603.475,2
2816587,Photo,6,42,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,649.49,4
2816604,Schematic,6,25,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,747,7
2816610,Photo,6,11,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,882.81,7
2816616,Schematic,6,16,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,725.535,9
2816619,Schematic,6,49,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,1237.91,8
2816622,Schematic,6,14,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,717.31,7
2816629,Schematic,6,11,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,684.8,4
2816631,Schematic,6,31,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,673.095,4
2816633,Schematic,6,59,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,804,6
2816635,Photo,6,69,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,875.5,6
2816636,Photo,6,48,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,1101.47,5
2816641,Photo,6,46,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,603,7
2816644,Schematic,6,54,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,759.275,8
2816647,Photo,6,22,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,839.495,2
2816648,Schematic,6,62,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,616.74,4
2816649,Photo,6,18,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,511.14,4
2816656,Photo,6,24,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,878,9
2816660,Photo,6,49,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,631.04,4
2816661,Schematic,6,69,Face_37,item_30_1,Kitchen,blue,Incongruent,1,space,1,838,4
2816665,Schematic,6,58,Face_37,item_30_1,Kitchen,blue,Congruent,1,h,0,763.895,3
2816673,Photo,6,12,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,660,4
2816681,Photo,6,26,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,749.725,4
2816687,Schematic,6,37,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,1904,3
2816698,Photo,6,67,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,861.26,7
2816709,Schematic,6,49,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,996,8
2816801,Schematic,6,7,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,602.495,6
2816804,Schematic,6,10,Face_37,item_30_1,Kitchen,blue,Incongruent,1,h,0,625,2
2816805,Schematic,6,32,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,740.22,3
2816822,Photo,6,37,Face_7,item_30_1,Kitchen,blue,Congruent,1,space,1,530.015,2
2816866,Photo,6,64,Face_24,item_30_1,Kitchen,blue,Congruent,1,space,1,1910.085,3
2817018,Schematic,6,34,Face_37,item_30_1,Kitchen,blue,Congruent,1,space,1,918,8
2816557,Photo,6,63,Face_23,item_30_2,Kitchen,green,Incongruent,1,space,1,675.7,2
2816574,Photo,6,32,Face_23,item_30_2,Kitchen,green,Incongruent,1,space,1,759.115,4
2816632,Photo,6,24,Face_23,item_30_2,Kitchen,green,Incongruent,1,space,1,757.18,8
2816640,Photo,6,2,Face_23,item_30_2,Kitchen,green,Incongruent,1,space,1,804.565,5
2816659,Photo,6,60,Face_23,item_30_2,Kitchen,green,Incongruent,1,space,1,1089.9,4
2816701,Photo,6,70,Face_23,item_30_2,Kitchen,green,Incongruent,1,space,1,959.44,8
2816799,Photo,6,16,Face_23,item_30_2,Kitchen,green,Incongruent,1,space,1,605.145,5
2816557,Photo,6,55,Face_9,item_30_3,Kitchen,red,Congruent,1,space,1,658.015,2
2816574,Photo,6,33,Face_9,item_30_3,Kitchen,red,Congruent,1,space,1,505.215,6
2816632,Photo,6,18,Face_9,item_30_3,Kitchen,red,Congruent,1,space,1,648.55,6
2816640,Photo,6,59,Face_9,item_30_3,Kitchen,red,Congruent,1,h,0,535.445,6
2816659,Photo,6,19,Face_9,item_30_3,Kitchen,red,Congruent,1,space,1,638.6199999,7
2816701,Photo,6,55,Face_9,item_30_3,Kitchen,red,Congruent,1,space,1,769.875,5
2816799,Photo,6,29,Face_9,item_30_3,Kitchen,red,Congruent,1,space,1,630.6599999,5
2816545,Photo,6,41,Face_10,item_30_4,Kitchen,yellow,Incongruent,1,space,1,910.675,5
2816555,Photo,6,39,Face_10,item_30_4,Kitchen,yellow,Incongruent,1,space,1,1281.315,6
2816558,Schematic,6,11,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,636.395,1
2816562,Schematic,6,49,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,603.02,6
2816564,Schematic,6,53,Face_37,item_30_4,Kitchen,yellow,Incongruent,1,space,1,748,5
2816567,Schematic,6,65,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,792.2350001,7
2816569,Photo,6,47,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,space,1,723.19,7
2816570,Schematic,6,58,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,1037.07,3
2816571,Schematic,6,6,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,812.3899999,2
2816572,Photo,6,42,Face_17,item_30_4,Kitchen,yellow,Congruent,1,space,1,677,7
2816573,Photo,6,32,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,space,1,647.9900001,8
2816575,Schematic,6,22,Face_37,item_30_4,Kitchen,yellow,Incongruent,1,space,1,748.105,7
2816580,Photo,6,19,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,space,1,605.795,5
2816587,Photo,6,55,Face_17,item_30_4,Kitchen,yellow,Congruent,1,space,1,455.645,1
2816604,Schematic,6,31,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,786,4
2816610,Photo,6,7,Face_17,item_30_4,Kitchen,yellow,Congruent,1,space,1,740.865,4
2816616,Schematic,6,44,Face_37,item_30_4,Kitchen,yellow,Congruent,1,h,0,561.59,8
2816619,Schematic,6,23,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,1960.25,4
2816622,Schematic,6,54,Face_37,item_30_4,Kitchen,yellow,Incongruent,1,space,1,962.72,4
2816629,Schematic,6,55,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,444.91,5
2816631,Schematic,6,32,Face_37,item_30_4,Kitchen,yellow,Incongruent,1,space,1,878.085,3
2816633,Schematic,6,17,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,2151,9
2816635,Photo,6,52,Face_17,item_30_4,Kitchen,yellow,Congruent,1,space,1,673.085,3
2816636,Photo,6,32,Face_17,item_30_4,Kitchen,yellow,Congruent,1,space,1,538.045,4
2816641,Photo,6,17,Face_10,item_30_4,Kitchen,yellow,Incongruent,1,h,0,906,5
2816644,Schematic,6,10,Face_37,item_30_4,Kitchen,yellow,Incongruent,1,space,1,643.695,8
2816647,Photo,6,19,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,space,1,2474.885,8
2816648,Schematic,6,29,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,960.945,4
2816649,Photo,6,70,Face_10,item_30_4,Kitchen,yellow,Incongruent,1,space,1,679.71,4
2816656,Photo,6,46,Face_17,item_30_4,Kitchen,yellow,Congruent,1,space,1,903,9
2816660,Photo,6,6,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,space,1,589.59,4
2816661,Schematic,6,26,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,625,6
2816665,Schematic,6,65,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,626.905,3
2816673,Photo,6,14,Face_10,item_30_4,Kitchen,yellow,Incongruent,1,space,1,565,7
2816681,Photo,6,10,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,space,1,661.8300001,7
2816698,Photo,6,62,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,space,1,977.675,7
2816709,Schematic,6,28,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,803,2
2816801,Schematic,6,37,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,742.37,9
2816804,Schematic,6,60,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,1037,2
2816805,Schematic,6,38,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,888.25,5
2816822,Photo,6,54,Face_31,item_30_4,Kitchen,yellow,Incongruent,1,h,0,573.485,6
2816866,Photo,6,71,Face_10,item_30_4,Kitchen,yellow,Incongruent,1,space,1,2148.22,3
2817018,Schematic,6,38,Face_37,item_30_4,Kitchen,yellow,Congruent,1,space,1,552,1
2816545,Photo,6,25,Face_27,item_31_1,Kitchen,blue,Incongruent,1,h,0,735.375,4
2816555,Photo,6,21,Face_27,item_31_1,Kitchen,blue,Incongruent,1,space,1,646.985,5
2816558,Schematic,6,53,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,823.715,4
2816562,Schematic,6,12,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,437.17,7
2816564,Schematic,6,66,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,607,6
2816567,Schematic,6,61,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,692.655,5
2816569,Photo,6,65,Face_27,item_31_1,Kitchen,blue,Congruent,1,space,1,517.955,4
2816570,Schematic,6,37,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,879.325,2
2816571,Schematic,6,4,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,444.5,9
2816572,Photo,6,17,Face_6,item_31_1,Kitchen,blue,Incongruent,1,space,1,551,7
2816573,Photo,6,24,Face_27,item_31_1,Kitchen,blue,Congruent,1,space,1,1294.71,6
2816575,Schematic,6,39,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,780.38,3
2816580,Photo,6,57,Face_27,item_31_1,Kitchen,blue,Congruent,1,space,1,493.17,5
2816587,Photo,6,4,Face_6,item_31_1,Kitchen,blue,Incongruent,1,space,1,615.8,6
2816604,Schematic,6,41,Face_37,item_31_1,Kitchen,blue,Incongruent,1,h,0,650,3
2816610,Photo,6,47,Face_6,item_31_1,Kitchen,blue,Incongruent,1,space,1,575.965,5
2816616,Schematic,6,1,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,674.23,3
2816619,Schematic,6,58,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,1084.54,6
2816622,Schematic,6,70,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,1074.625,1
2816629,Schematic,6,12,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,529.975,6
2816631,Schematic,6,67,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,757.455,7
2816633,Schematic,6,68,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,1132,4
2816635,Photo,6,8,Face_6,item_31_1,Kitchen,blue,Incongruent,1,space,1,831.9700001,4
2816636,Photo,6,69,Face_6,item_31_1,Kitchen,blue,Incongruent,1,space,1,574.255,3
2816641,Photo,6,53,Face_27,item_31_1,Kitchen,blue,Incongruent,1,space,1,836,7
2816644,Schematic,6,25,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,529.72,7
2816647,Photo,6,58,Face_27,item_31_1,Kitchen,blue,Congruent,1,space,1,1299.67,9
2816648,Schematic,6,71,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,608.915,7
2816649,Photo,6,17,Face_27,item_31_1,Kitchen,blue,Incongruent,1,space,1,444.185,5
2816656,Photo,6,62,Face_6,item_31_1,Kitchen,blue,Incongruent,1,space,1,1086,7
2816660,Photo,6,68,Face_27,item_31_1,Kitchen,blue,Congruent,1,space,1,690.22,3
2816661,Schematic,6,62,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,1222,8
2816665,Schematic,6,38,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,622.78,4
2816673,Photo,6,37,Face_27,item_31_1,Kitchen,blue,Incongruent,1,space,1,636,7
2816681,Photo,6,61,Face_27,item_31_1,Kitchen,blue,Congruent,1,h,0,1504.87,7
2816687,Schematic,6,33,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,1573,3
2816698,Photo,6,59,Face_27,item_31_1,Kitchen,blue,Congruent,1,space,1,471.665,8
2816709,Schematic,6,19,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,437,3
2816801,Schematic,6,4,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,594.485,7
2816804,Schematic,6,57,Face_37,item_31_1,Kitchen,blue,Incongruent,1,space,1,663,2
2816805,Schematic,6,51,Face_37,item_31_1,Kitchen,blue,Congruent,1,h,0,685.265,6
2816822,Photo,6,50,Face_27,item_31_1,Kitchen,blue,Congruent,1,space,1,570.305,3
2816866,Photo,6,21,Face_27,item_31_1,Kitchen,blue,Incongruent,1,space,1,1229.165,5
2817018,Schematic,6,4,Face_37,item_31_1,Kitchen,blue,Congruent,1,space,1,679,4
2816557,Photo,6,10,Face_7,item_31_2,Kitchen,green,Congruent,1,space,1,621.32,7
2816574,Photo,6,21,Face_7,item_31_2,Kitchen,green,Congruent,1,space,1,641.94,7
2816632,Photo,6,69,Face_7,item_31_2,Kitchen,green,Congruent,1,space,1,662.99,5
2816640,Photo,6,17,Face_7,item_31_2,Kitchen,green,Congruent,1,space,1,504.525,5
2816659,Photo,6,46,Face_7,item_31_2,Kitchen,green,Congruent,1,space,1,851.9849998,6
2816701,Photo,6,47,Face_7,item_31_2,Kitchen,green,Congruent,1,space,1,822.915,3
2816799,Photo,6,27,Face_7,item_31_2,Kitchen,green,Congruent,1,space,1,499.7,1
2816557,Photo,6,13,Face_11,item_31_3,Kitchen,red,Incongruent,1,space,1,637.055,2
2816574,Photo,6,27,Face_11,item_31_3,Kitchen,red,Incongruent,1,space,1,544.87,2
2816632,Photo,6,72,Face_11,item_31_3,Kitchen,red,Incongruent,1,space,1,699.005,6
2816640,Photo,6,7,Face_11,item_31_3,Kitchen,red,Incongruent,1,space,1,532.71,6
2816659,Photo,6,14,Face_11,item_31_3,Kitchen,red,Incongruent,1,space,1,819.0550001,4
2816701,Photo,6,54,Face_11,item_31_3,Kitchen,red,Incongruent,1,space,1,786.06,6
2816799,Photo,6,35,Face_11,item_31_3,Kitchen,red,Incongruent,1,space,1,590.2150001,8
2816545,Photo,6,29,Face_2,item_31_4,Kitchen,yellow,Incongruent,1,space,1,779.735,9
2816555,Photo,6,8,Face_2,item_31_4,Kitchen,yellow,Incongruent,1,space,1,741.435,7
2816558,Schematic,6,23,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,771.335,2
2816562,Schematic,6,13,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,455.47,
2816564,Schematic,6,30,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,660,7
2816567,Schematic,6,59,Face_37,item_31_4,Kitchen,yellow,Congruent,1,space,1,760.9999999,6
2816569,Photo,6,60,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,705.01,2
2816570,Schematic,6,70,Face_37,item_31_4,Kitchen,yellow,Congruent,1,space,1,831.655,7
2816571,Schematic,6,3,Face_37,item_31_4,Kitchen,yellow,Congruent,1,space,1,458.5000002,3
2816572,Photo,6,2,Face_20,item_31_4,Kitchen,yellow,Congruent,1,space,1,683,6
2816573,Photo,6,70,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,2202.225,6
2816575,Schematic,6,62,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,684.65,7
2816580,Photo,6,37,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,499.8700001,5
2816587,Photo,6,59,Face_20,item_31_4,Kitchen,yellow,Congruent,1,space,1,529.67,3
2816604,Schematic,6,50,Face_37,item_31_4,Kitchen,yellow,Congruent,1,space,1,1206,3
2816610,Photo,6,41,Face_20,item_31_4,Kitchen,yellow,Congruent,1,space,1,609.605,3
2816616,Schematic,6,63,Face_37,item_31_4,Kitchen,yellow,Congruent,1,space,1,636,5
2816619,Schematic,6,54,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,872.845,6
2816622,Schematic,6,33,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,702.055,4
2816629,Schematic,6,13,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,579.96,4
2816631,Schematic,6,4,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,586.005,6
2816633,Schematic,6,41,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,1282,7
2816635,Photo,6,53,Face_20,item_31_4,Kitchen,yellow,Congruent,1,space,1,1580.905,8
2816636,Photo,6,56,Face_20,item_31_4,Kitchen,yellow,Congruent,1,space,1,702.88,5
2816641,Photo,6,10,Face_2,item_31_4,Kitchen,yellow,Incongruent,1,space,1,592,9
2816644,Schematic,6,53,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,604.2,6
2816647,Photo,6,62,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,665.64,7
2816648,Schematic,6,15,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,900.165,4
2816649,Photo,6,7,Face_2,item_31_4,Kitchen,yellow,Incongruent,1,space,1,647.2,4
2816656,Photo,6,26,Face_20,item_31_4,Kitchen,yellow,Congruent,1,space,1,627,9
2816660,Photo,6,58,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,734.575,4
2816661,Schematic,6,6,Face_37,item_31_4,Kitchen,yellow,Congruent,1,space,1,691,9
2816665,Schematic,6,51,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,808.31,7
2816673,Photo,6,21,Face_2,item_31_4,Kitchen,yellow,Incongruent,1,space,1,642,7
2816681,Photo,6,56,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,632.2850003,7
2816687,Schematic,6,53,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,740,2
2816698,Photo,6,16,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,593.555,4
2816709,Schematic,6,60,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,588,6
2816801,Schematic,6,39,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,764.98,2
2816804,Schematic,6,49,Face_37,item_31_4,Kitchen,yellow,Congruent,1,space,1,682,2
2816805,Schematic,6,60,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,708.1249999,4
2816822,Photo,6,25,Face_33,item_31_4,Kitchen,yellow,Incongruent,1,space,1,558.59,6
2816866,Photo,6,53,Face_2,item_31_4,Kitchen,yellow,Incongruent,1,space,1,1156.555,6
2817018,Schematic,6,22,Face_37,item_31_4,Kitchen,yellow,Incongruent,1,space,1,580,2
2816545,Photo,6,1,Face_13,item_32_1,Kitchen,blue,Incongruent,1,space,1,2387.29,6
2816555,Photo,6,24,Face_13,item_32_1,Kitchen,blue,Incongruent,1,space,1,1110.94,6
2816558,Schematic,6,9,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1022.305,1
2816562,Schematic,6,51,Face_37,item_32_1,Kitchen,blue,Incongruent,1,h,0,536.68,5
2816564,Schematic,6,52,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1710,4
2816567,Schematic,6,4,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,848.4499999,6
2816569,Photo,6,16,Face_35,item_32_1,Kitchen,blue,Incongruent,1,h,0,668.325,7
2816570,Schematic,6,19,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1648.55,3
2816571,Schematic,6,63,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,709.58,4
2816572,Photo,6,33,Face_13,item_32_1,Kitchen,blue,Congruent,1,h,0,565,2
2816573,Photo,6,12,Face_35,item_32_1,Kitchen,blue,Incongruent,1,space,1,941.735,6
2816575,Schematic,6,25,Face_37,item_32_1,Kitchen,blue,Incongruent,1,h,0,594.235,5
2816580,Photo,6,69,Face_35,item_32_1,Kitchen,blue,Incongruent,1,space,1,617.1200001,5
2816587,Photo,6,50,Face_13,item_32_1,Kitchen,blue,Congruent,1,space,1,563.7549999,7
2816604,Schematic,6,22,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,860,7
2816610,Photo,6,1,Face_13,item_32_1,Kitchen,blue,Congruent,1,space,1,828.975,4
2816616,Schematic,6,41,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1063.725,6
2816619,Schematic,6,60,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,885.525,6
2816622,Schematic,6,41,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1381.865,4
2816629,Schematic,6,39,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,2099.17,5
2816631,Schematic,6,37,Face_37,item_32_1,Kitchen,blue,Incongruent,1,h,0,610.99,5
2816635,Photo,6,24,Face_13,item_32_1,Kitchen,blue,Congruent,1,space,1,1422.265,6
2816636,Photo,6,16,Face_13,item_32_1,Kitchen,blue,Congruent,1,space,1,1071.985,4
2816641,Photo,6,59,Face_13,item_32_1,Kitchen,blue,Incongruent,1,space,1,904,8
2816644,Schematic,6,69,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,783.67,4
2816647,Photo,6,38,Face_35,item_32_1,Kitchen,blue,Incongruent,1,space,1,863.23,4
2816648,Schematic,6,31,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1374.24,2
2816649,Photo,6,45,Face_13,item_32_1,Kitchen,blue,Incongruent,1,space,1,869.245,5
2816656,Photo,6,65,Face_13,item_32_1,Kitchen,blue,Congruent,1,space,1,2424,8
2816660,Photo,6,35,Face_35,item_32_1,Kitchen,blue,Incongruent,1,space,1,884.545,3
2816661,Schematic,6,38,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,733,9
2816665,Schematic,6,54,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1718.305,7
2816673,Photo,6,43,Face_13,item_32_1,Kitchen,blue,Incongruent,1,space,1,831,6
2816681,Photo,6,60,Face_35,item_32_1,Kitchen,blue,Incongruent,1,h,0,874.9799998,7
2816687,Schematic,6,7,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1024,3
2816698,Photo,6,28,Face_35,item_32_1,Kitchen,blue,Incongruent,1,h,0,575.565,3
2816709,Schematic,6,18,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,602,4
2816801,Schematic,6,16,Face_37,item_32_1,Kitchen,blue,Incongruent,1,h,0,674.795,3
2816804,Schematic,6,9,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,914,5
2816805,Schematic,6,36,Face_37,item_32_1,Kitchen,blue,Incongruent,1,space,1,1787.595,4
2816822,Photo,6,46,Face_35,item_32_1,Kitchen,blue,Incongruent,1,h,0,651.735,3
2816866,Photo,6,7,Face_13,item_32_1,Kitchen,blue,Incongruent,1,space,1,1823.82,5
2817018,Schematic,6,63,Face_37,item_32_1,Kitchen,blue,Incongruent,1,h,0,552,2
2816557,Photo,6,62,Face_4,item_32_2,Kitchen,green,Congruent,1,space,1,768.885,2
2816574,Photo,6,48,Face_4,item_32_2,Kitchen,green,Congruent,1,space,1,762.45,4
2816632,Photo,6,15,Face_4,item_32_2,Kitchen,green,Congruent,1,space,1,811.6,5
2816640,Photo,6,14,Face_4,item_32_2,Kitchen,green,Congruent,1,space,1,698.965,5
2816659,Photo,6,34,Face_4,item_32_2,Kitchen,green,Congruent,1,space,1,1143.355,4
2816701,Photo,6,22,Face_4,item_32_2,Kitchen,green,Congruent,1,h,0,1177.56,8
2816799,Photo,6,72,Face_4,item_32_2,Kitchen,green,Congruent,1,space,1,1029.86,5
2816557,Photo,6,30,Face_6,item_32_3,Kitchen,red,Congruent,1,space,1,767.02,2
2816574,Photo,6,25,Face_6,item_32_3,Kitchen,red,Congruent,1,space,1,807.455,5
2816632,Photo,6,58,Face_6,item_32_3,Kitchen,red,Congruent,1,h,0,798,2
2816640,Photo,6,15,Face_6,item_32_3,Kitchen,red,Congruent,1,space,1,664.075,9
2816659,Photo,6,11,Face_6,item_32_3,Kitchen,red,Congruent,1,space,1,1862.91,4
2816701,Photo,6,34,Face_6,item_32_3,Kitchen,red,Congruent,1,h,0,1157.515,8
2816799,Photo,6,19,Face_6,item_32_3,Kitchen,red,Congruent,1,space,1,844.21,3
2816545,Photo,6,49,Face_25,item_32_4,Kitchen,yellow,Incongruent,1,h,0,726.2,9
2816555,Photo,6,66,Face_25,item_32_4,Kitchen,yellow,Incongruent,1,h,0,1819.65,3
2816558,Schematic,6,26,Face_37,item_32_4,Kitchen,yellow,Congruent,1,space,1,879.67,6
2816562,Schematic,6,22,Face_37,item_32_4,Kitchen,yellow,Incongruent,1,space,1,416.175,6
2816564,Schematic,6,6,Face_37,item_32_4,Kitchen,yellow,Congruent,1,space,1,847,4
2816567,Schematic,6,38,Face_37,item_32_4,Kitchen,yellow,Congruent,1,space,1,810.31,5
2816569,Photo,6,33,Face_6,item_32_4,Kitchen,yellow,Incongruent,1,space,1,715.22,5
2816570,Schematic,6,39,Face_37,item_32_4,Kitchen,yellow,Congruent,1,space,1,2156.46,5
2816571,Schematic,6,12,Face_37,item_32_4,Kitchen,yellow,Congruent,1,h,0,604.7750001,4
2816572,Photo,6,4,Face_23,item_32_4,Kitchen,yellow,Congruent,1,space,1,824,8
